,code,2nd_code,std_price,name
1064,A253240,10,5365,KOSEF 200선물인버스
1065,A253250,10,20360,KOSEF 200선물레버리지
1066,A253280,10,13620,KBSTAR 헬스케어
1067,A253290,10,11765,KBSTAR 헬스케어채권혼합
1068,A256440,10,9360,KINDEX 인도네시아MSCI(합성)
1069,A256450,10,15300,ARIRANG 심천차이넥스트(합성)
1070,A256750,10,15300,KODEX 차이나심천ChiNext(합성)
1071,A259960,1,540000,크래프톤
1072,A261060,10,16315,TIGER 코스닥150IT
1073,A261070,10,10240,TIGER 코스닥150바이오테크
1074,A261110,10,10110,TIGER 미국달러선물레버리지
1075,A261120,10,8860,TIGER 미국달러선물인버스2X
1076,A261140,10,13275,TIGER 우선주
1077,A261220,10,12480,KODEX WTI원유선물(H)
1078,A261240,10,10445,KODEX 미국달러선물
1079,A261250,10,10020,KODEX 미국달러선물레버리지
1080,A261260,10,8885,KODEX 미국달러선물인버스2X
1081,A261270,10,9695,KODEX 미국달러선물인버스
1082,A261920,10,14965,KINDEX 필리핀MSCI(합성)
1083,A264900,1,10050,크라운제과
1084,A26490K,1,14400,크라운제과우
1085,A265690,10,36440,KINDEX 러시아MSCI(합성)
1086,A266160,10,12150,KBSTAR 고배당
1087,A266360,10,27250,KODEX 미디어&엔터테인먼트
1088,A266370,10,19900,KODEX IT
1089,A266390,10,11800,KODEX 경기소비재
1090,A266410,10,8615,KODEX 필수소비재
1091,A266420,10,15595,KODEX 헬스케어
1092,A266550,10,11670,ARIRANG 중형주저변동50
1093,A267250,1,59900,현대중공업지주
1094,A267260,1,23950,현대일렉트릭
1095,A267270,1,40000,현대건설기계
1096,A267290,1,22300,경동도시가스
1097,A267440,10,11750,KBSTAR 미국장기국채선물(H)
1098,A267450,10,7840,KBSTAR 미국장기국채선물인버스(H)
1099,A267490,10,13095,KBSTAR 미국장기국채선물레버리지(합성 H)
1100,A267500,10,5955,KBSTAR 미국장기국채선물인버스2X(합성 H)
1101,A267770,10,17040,TIGER 200선물레버리지
1102,A267850,1,18250,아시아나IDT
1103,A268280,1,212500,미원에스씨
1104,A269370,10,11360,TIGER S&P글로벌인프라(합성)
1105,A269420,10,12750,KODEX S&P글로벌인프라(합성)
1106,A269530,10,12430,ARIRANG S&P글로벌인프라
1107,A269540,10,19225,ARIRANG 미국S&P500(H)
1108,A270800,10,14745,KBSTAR KQ고배당
1109,A270810,10,14540,KBSTAR 코스닥150
1110,A271050,10,7135,KODEX WTI원유선물인버스(H)
1111,A271060,10,11100,KODEX 3대농산물선물(H)
1112,A271560,1,110500,오리온
1113,A271940,1,67000,일진하이솔루스
