,종목명,현재가,거래량,자본금(백만원),자본총계(백만원),영업이익증가율,영업이익(원),매출액영업이익률,EBITDA(백만원),시가총액,배당수익률,부채비율,이자보상비율,결산년월,PBR,PSR,PCR,PER,ROE,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,rank_tot
478,계룡건설,38450.0,90178.0,44654.0,191889,28.6200008392334,174797000000.0,7.949999809265137,202899.0,3434.0,1.559999942779541,241.6199951171875,8.170000076293945,202012,0.5587931811245622,0.14772666149271163,1.744001451444641,2.7799999713897705,18.690000534057617,60.0,24.0,83.0,143.5,168.0,310.5
557,다우기술,23500.0,243319.0,22433.0,617822,100.05999755859375,1015386000000.0,21.450000762939453,1054165.0,10544.0,2.119999885559082,1090.1400146484375,143.08999633789062,202012,0.5859472398144916,0.24004576191546304,-10.398230088495575,2.7799999713897705,18.850000381469727,72.0,60.0,38.0,143.5,117.5,313.5
224,태양금속,1495.0,229653.0,18350.0,31603,0.0,-3372000000.0,-0.8299999833106995,12490.0,549.0,0.33000001311302185,344.82000732421875,0.0,202012,0.5756642279553331,0.1310828583954406,3.9655172413793105,0.0,-11.399999618530273,67.0,19.0,160.0,68.0,329.5,314.0
459,영흥,1125.0,465275.0,50655.0,82635,0.0,-25108000000.0,-12.270000457763672,4294956023.0,1140.0,1.7699999809265137,130.39999389648438,0.0,202012,0.7248711340206185,0.3351206434316354,-29.605263157894736,0.0,-12.890000343322754,120.0,116.0,27.0,68.0,144.5,331.0
702,GS,42550.0,81548.0,464576.0,1773103,-54.720001220703125,920569000000.0,5.960000038146973,920569.0,39535.0,4.460000038146973,127.55000305175781,2.9800000190734863,202012,0.44848957564770114,0.24709209479509647,1.8372193436960276,4.829999923706055,-2.819999933242798,23.0,62.0,87.0,169.0,20.0,341.0
53,한화,31950.0,197719.0,374793.0,1609529,40.540000915527344,1582045000000.0,3.109999895095825,2848106.0,23949.0,2.190000057220459,932.989990234375,3.430000066757202,202012,0.6720656289440471,0.0613670150853376,0.6599194464525457,6.130000114440918,4.789999961853027,96.0,1.0,55.0,196.0,111.0,348.0
1256,우리금융지주,13150.0,1832615.0,3640302.0,3702558,-25.700000762939453,2080394000000.0,7.260000228881836,2615942.0,95740.0,2.7300000190734863,1393.239990234375,0.0,202012,0.38673058259565335,0.35116297700750393,-3.764672201545949,4.590000152587891,5.869999885559082,14.0,126.0,48.0,163.0,79.0,351.0
374,메리츠증권,4625.0,671552.0,681730.0,2243825,21.770000457763672,827998000000.0,4.989999771118164,907558.0,31530.0,6.909999847412109,815.6199951171875,0.0,202012,0.7116479458378212,0.22362440769751474,-32.11805555555556,4.929999828338623,13.079999923706055,116.0,52.0,25.0,172.0,2.0,365.0
722,하나금융지주,43550.0,685460.0,1501210.0,5279564,17.729999542236328,3836422000000.0,7.960000038146973,4597222.0,130755.0,4.239999771118164,1356.6700439453125,0.0,202012,0.4037753692388997,0.30920295926046887,2.3454330030159416,4.289999961853027,8.960000038146973,15.0,100.0,100.0,158.0,27.5,373.0
534,동원금속,937.0,104989.0,23377.0,50982,0.0,-1171000000.0,-0.3199999928474426,41685.0,438.0,0.0,1366.1800537109375,0.0,202103,1.163975155279503,0.11962211157921614,0.8596330275229358,0.0,-55.38999938964844,247.0,14.0,57.0,68.0,444.0,386.0
299,DB손해보험,57500.0,158110.0,35400.0,2604939,43.650001525878906,730982000000.0,3.630000114440918,851131.0,40710.0,3.819999933242798,823.2100219726562,0.0,202012,0.6398771435884311,0.19872058503340234,1.455548805184285,5.889999866485596,9.029999732971191,85.0,44.0,69.0,190.0,36.0,388.0
842,선진,12000.0,112091.0,11889.0,202722,168.08999633789062,107550000000.0,7.980000019073486,141490.0,2854.0,0.8299999833106995,191.55999755859375,6.559999942779541,202012,0.7103113531431278,0.18517089730730654,1.9175455417066156,3.4800000190734863,24.25,114.0,38.0,88.0,149.0,263.0,389.0
218,사조대림,28350.0,169010.0,45822.0,170151,-0.30000001192092896,49420000000.0,2.880000114440918,80058.0,2598.0,0.699999988079071,148.91000366210938,4.840000152587891,202012,0.6549310416522282,0.1468029578077425,2.86972365624051,4.809999942779541,10.020000457763672,88.0,22.0,122.0,168.0,279.5,400.0
664,KTcs,2625.0,237906.0,23842.0,73573,57.47999954223633,17868000000.0,1.9199999570846558,37033.0,1120.0,3.0399999618530273,126.76000213623047,13.420000076293945,202012,0.6569069069069069,0.1189505165851006,2.089968152866242,6.739999771118164,6.639999866485596,89.0,13.0,96.0,212.0,58.0,410.0
612,LG디스플레이,20150.0,1259045.0,1789078.0,4239567,0.0,-29117000000.0,-0.11999999731779099,4105726.0,72100.0,0.0,175.35000610351562,0.0,202012,0.5880121396054628,0.2570677689324352,1.6463763379361058,6.059999942779541,-0.7900000214576721,75.0,69.0,79.0,195.0,444.0,418.0
305,NH투자증권,13050.0,387517.0,1510045.0,2476535,36.81999969482422,787251000000.0,6.170000076293945,834307.0,38763.0,5.360000133514404,981.1599731445312,0.0,202012,0.6388916087339666,0.3930841290400313,-29.65909090909091,4.639999866485596,10.319999694824219,84.0,149.0,26.0,164.0,9.0,423.0
362,태평양물산,2450.0,584526.0,24955.0,90062,0.0,-1965000000.0,-0.25,16026.0,1180.0,1.2200000286102295,281.3900146484375,0.0,202012,0.7632398753894081,0.1473063973063973,4.684512428298279,0.0,-7.139999866485596,140.0,23.0,192.5,68.0,204.0,423.5
636,상신브레이크,4100.0,48514.0,10735.0,45475,-49.939998626708984,7857000000.0,2.25,29797.0,880.0,1.2100000381469727,158.57000732421875,1.3600000143051147,202012,0.5167632972019158,0.2335783057027289,2.368573079145003,7.789999961853027,-1.600000023841858,44.0,58.0,101.0,226.0,206.5,429.0
580,마니커,1725.0,196442.0,19847.0,74644,0.0,-30941000000.0,-14.40999984741211,4294946819.0,685.0,0.0,167.22999572753906,0.0,202012,1.0897030953885027,0.2776883451384417,-2.899159663865546,0.0,-44.04999923706055,233.0,82.0,52.0,68.0,444.0,435.0
505,한국전력,23150.0,1290037.0,3209820.0,3236383,0.0,4086275000000.0,6.980000019073486,15634294.0,148615.0,5.25,187.4600067138672,2.0399999618530273,202012,0.21776962513522413,0.2518987617244456,0.8117395420596795,12.460000038146973,2.9100000858306885,1.0,66.0,56.0,312.0,11.0,435.0
318,LS,58500.0,68811.0,161000.0,1050831,24.719999313354492,336561000000.0,3.2200000286102295,627596.0,18837.0,2.4700000286102295,162.1199951171875,2.740000009536743,202012,0.5578547861079854,0.16203639586737945,3.0893536121673004,7.579999923706055,3.940000057220459,59.0,30.0,128.0,224.0,91.5,441.0
629,팜스코,6230.0,150550.0,18363.0,159461,96.52999877929688,39715000000.0,2.9800000190734863,69619.0,2288.0,1.600000023841858,222.10000610351562,2.819999933242798,202012,0.696945967110415,0.15577336600490074,2.4393108848864524,6.53000020980835,4.210000038146973,111.0,25.0,103.0,205.5,160.0,444.5
211,코리안리,9680.0,297249.0,60184.0,544491,-23.049999237060547,192258000000.0,1.7000000476837158,200827.0,11652.0,4.639999866485596,409.7799987792969,0.0,202012,0.46729423123340574,0.10582936108803079,4.366260712674785,8.420000076293945,5.78000020980835,28.0,8.0,179.0,236.0,16.0,451.0
172,세아제강지주,131500.0,48464.0,20708.0,274218,6.28000020980835,67104000000.0,2.9100000858306885,128755.0,5446.0,1.1399999856948853,74.01000213623047,4.039999961853027,202012,0.5035227446775923,0.22624473314304688,4.348113613067487,5.619999885559082,1.7599999904632568,39.0,53.0,178.0,187.0,219.0,457.0
867,이마트,162500.0,118940.0,139379.0,2190021,57.41999816894531,237151000000.0,1.0800000429153442,1223442.0,45298.0,1.2300000190734863,112.83999633789062,1.440000057220459,202012,0.48346979578235827,0.19362595278863076,3.8456077243468383,8.020000457763672,4.050000190734863,32.0,42.0,155.0,230.0,202.0,459.0
85,KG케미칼,33950.0,256844.0,71638.0,454171,105.94000244140625,242958000000.0,6.590000152587891,371747.0,4708.0,1.1699999570846558,186.77000427246094,3.9800000190734863,202012,0.9646804762310687,0.10957763389773614,1.6011129975476326,5.190000057220459,11.9399995803833,205.0,10.0,77.0,175.0,213.0,467.0
71,LX인터내셔널,26900.0,339490.0,193800.0,727011,18.59000015258789,159835000000.0,1.4199999570846558,323458.0,10426.0,1.4800000190734863,206.8800048828125,3.740000009536743,202012,0.6973066853306374,0.07359821394371514,4.039645592431296,6.019999980926514,23.719999313354492,112.0,2.0,162.0,194.0,177.0,470.0
970,한솔제지,13800.0,68241.0,119002.0,168222,-1.4600000381469727,94561000000.0,6.260000228881836,186843.0,3284.0,5.070000171661377,174.02999877929688,4.940000057220459,202012,0.512249443207127,0.20642613534374438,1.5858423350953803,12.260000228881836,9.670000076293945,43.0,49.0,75.0,307.0,12.0,474.0
831,인터지스,3370.0,55838.0,14873.0,50805,18.170000076293945,7656000000.0,1.6699999570846558,22892.0,1003.0,0.0,104.04000091552734,1.3200000524520874,202012,0.5065384037276417,0.2023659400708581,4.469496021220159,6.900000095367432,2.809999942779541,42.0,45.0,184.0,214.0,444.0,485.0
631,LG헬로비전,6620.0,881722.0,193617.0,412152,16.75,34150000000.0,2.630000114440918,226962.0,5127.0,1.1299999952316284,133.36000061035156,1.5,202012,0.803885853066181,0.47465404746540474,1.689637570188872,0.0,-9.399999618530273,156.0,180.0,81.0,68.0,221.5,485.0
781,풍산,32400.0,129677.0,140121.0,528675,194.61000061035156,121208000000.0,4.670000076293945,221918.0,9080.0,1.850000023841858,76.44000244140625,5.789999961853027,202012,0.5822416302765647,0.29469816177473784,4.03235843186061,4.690000057220459,5.090000152587891,69.0,92.0,161.0,165.5,134.0,487.5
659,신한지주,37550.0,706892.0,2608176.0,8416113,-2.309999942779541,4929736000000.0,17.0,5698224.0,193983.0,3.990000009536743,1205.5899658203125,0.0,202012,0.4338582768142902,0.7308433406644738,-6.670811867116717,4.849999904632568,8.1899995803833,19.0,258.0,43.0,170.0,32.0,490.0
361,서연,13250.0,757372.0,11739.0,214724,59.65999984741211,53029000000.0,2.369999885559082,155539.0,3111.0,0.3700000047683716,160.22000122070312,2.3299999237060547,202012,0.6902120122935875,0.12458862247296662,1.4411572764846639,12.010000228881836,-1.2599999904632568,109.0,16.0,68.0,301.0,326.0,494.0
626,한국가스공사,43200.0,324385.0,461565.0,1990333,-32.650001525878906,898855000000.0,4.300000190734863,2535569.0,39879.0,0.8700000047683716,364.239990234375,1.2599999904632568,202012,0.49909308317062745,0.18701784461934076,1.4935177182368193,15.819999694824219,-2.240000009536743,37.0,40.0,70.0,349.0,255.5,496.0
33,대동,9940.0,87105.0,23728.0,157013,37.58000183105469,33135000000.0,3.700000047683716,59922.0,2359.0,0.800000011920929,185.94000244140625,3.0299999713897705,202012,0.6655952859247355,0.22702357025397404,2.88953488372093,8.0,7.739999771118164,91.0,55.0,124.0,229.0,268.5,499.0
965,디와이파워,12700.0,58737.0,5520.0,93604,36.959999084472656,35532000000.0,11.65999984741211,46678.0,1402.0,1.7300000190734863,52.22999954223633,38.68000030517578,202012,0.6676479865418988,0.36653294467372793,2.900867976244861,3.9700000286102295,14.270000457763672,92.0,136.0,126.0,153.0,146.0,507.0
788,KB금융,56400.0,687470.0,2090557.0,12269326,2.7899999618530273,4615992000000.0,8.279999732971191,5664769.0,234516.0,3.130000114440918,1308.3299560546875,0.0,202012,0.5231765349758356,0.4224782393743727,2.831893954609359,5.550000190734863,8.520000457763672,45.0,159.0,120.0,184.0,56.0,508.0
262,성신양회,12350.0,416933.0,124830.0,239532,2.0799999237060547,21195000000.0,2.930000066757202,63292.0,3028.0,1.2100000381469727,167.60000610351562,1.899999976158142,202012,0.791058160389444,0.38377874456183964,3.6005830903790086,0.0,2.5199999809265137,149.0,143.0,148.0,68.0,206.5,508.0
685,한국금융지주,87600.0,172781.0,278629.0,4230674,-9.069999694824219,856358000000.0,5.190000057220459,923702.0,48816.0,3.4200000762939453,1150.5899658203125,0.0,202012,0.8666574328736224,0.4368663318688005,-39.53068592057762,4.159999847412109,16.270000457763672,175.0,162.0,20.0,156.0,47.0,513.0
509,삼성증권,48050.0,186552.0,458478.0,3238631,30.989999771118164,677961000000.0,6.159999847412109,738029.0,42909.0,4.570000171661377,1101.219970703125,0.0,202012,0.7547673651471836,0.44940562481878804,-5.536990089882462,4.690000057220459,9.890000343322754,136.0,170.0,44.0,165.5,17.0,515.5
591,KT,31550.0,980076.0,1564498.0,4796664,2.119999885559082,1184107000000.0,4.949999809265137,4851742.0,82381.0,4.269999980926514,116.45999908447266,4.489999771118164,202012,0.5822537186727199,0.33949919832994374,1.5542637568353121,9.020000457763672,4.760000228881836,70.0,119.0,73.0,254.0,26.0,516.0
267,부산주공,579.0,273135.0,28424.0,46012,0.0,-4508000000.0,-2.950000047683716,6710.0,329.0,0.0,837.6500244140625,0.0,202012,1.3985507246376812,0.16729268997399596,2.6805555555555554,0.0,-47.38999938964844,300.0,34.0,115.0,68.0,444.0,517.0
245,현대비앤지스틸,16150.0,86348.0,75394.0,128905,-8.529999732971191,33401000000.0,4.909999847412109,49102.0,2435.0,0.6100000143051147,51.349998474121094,11.079999923706055,202012,0.5293866981348543,0.32272245868553046,4.832435667265111,4.53000020980835,5.679999828338623,49.0,110.0,198.0,161.0,290.0,518.0
644,포스코인터내셔,20500.0,747072.0,616875.0,1944589,-21.6200008392334,474478000000.0,2.2100000381469727,807217.0,25292.0,3.4100000858306885,163.47000122070312,4.820000171661377,202012,0.7688557176611784,0.09609029675496036,3.1051196607088762,8.579999923706055,7.690000057220459,145.0,5.0,131.0,240.0,48.5,521.0
539,티에이치엔,4235.0,12892006.0,9000.0,68254,-58.83000183105469,8853000000.0,2.559999942779541,18391.0,762.0,0.699999988079071,318.70001220703125,1.9900000095367432,202012,0.8957275803722504,0.18583527140286982,3.585944115156647,3.5199999809265137,-24.8700008392334,186.0,39.0,147.0,150.0,279.5,522.0
259,씨아이테크,991.0,307073.0,19975.0,36102,0.0,-2532000000.0,-4.840000152587891,4294967017.0,396.0,0.0,129.49000549316406,0.0,202012,0.9116835326586936,0.6611074049366245,-43.08695652173913,0.0,-14.34000015258789,191.0,245.0,19.0,68.0,444.0,523.0
748,LF,19650.0,177588.0,146200.0,257271,-11.960000038146973,77067000000.0,4.789999961853027,163246.0,5746.0,2.5399999618530273,75.30000305175781,8.390000343322754,202012,0.4477407888440768,0.34203655352480417,3.1857976653696496,8.779999732971191,1.409999966621399,22.0,121.0,134.0,247.0,87.0,524.0
13,두산,138500.0,102944.0,99290.0,3792836,-77.62000274658203,274996000000.0,1.6200000047683716,960205.0,22886.0,1.440000057220459,290.6400146484375,0.5,202012,1.6572734561031937,0.16845951376624388,1.5802925537984072,0.0,-34.34000015258789,347.0,35.0,74.0,68.0,181.5,524.0
568,SJM홀딩스,3620.0,46423.0,7467.0,19217,1.899999976158142,6417000000.0,4.53000020980835,14873.0,541.0,2.759999990463257,24.3799991607666,8.210000038146973,202012,0.35521538612501224,0.34871399672478565,2.7177177177177176,10.220000267028809,2.0199999809265137,12.0,125.0,117.0,273.5,77.0,527.5
62,페이퍼코리아,1550.0,97639.0,20450.0,127128,0.0,34611000000.0,7.150000095367432,46032.0,634.0,0.0,1714.219970703125,1.3200000524520874,202012,2.0051746442432083,0.14506317267197005,1.1778115501519757,0.0,1.1799999475479126,377.0,21.0,62.0,68.0,444.0,528.0
45,유수홀딩스,5610.0,48267.0,65104.0,72907,0.0,-15196000000.0,-4.539999961853027,4294964251.0,1461.0,4.449999809265137,28.309999465942383,0.0,202012,0.49902152641878667,0.36637931034482757,5.593220338983051,1.7899999618530273,30.040000915527344,36.0,135.0,221.0,137.0,21.0,529.0
308,동부건설,14550.0,78959.0,113694.0,221788,-6.019999980926514,52134000000.0,4.289999961853027,62694.0,3309.0,6.179999828338623,107.51000213623047,40.68000030517578,202012,0.6702598120508568,0.28451866481550286,4.8130995699636125,3.6600000858306885,10.100000381469727,93.0,89.0,197.0,151.0,3.0,530.0
76,동국제강,17100.0,1313642.0,589228.0,1167251,79.08999633789062,294697000000.0,5.659999847412109,510052.0,16319.0,1.159999966621399,153.64999389648438,3.3299999237060547,202012,0.7152716777512862,0.277075636787867,3.654627057063475,5.559999942779541,3.3499999046325684,118.0,81.0,150.0,185.0,214.5,534.0
233,세방,11850.0,127656.0,9654.0,70534,1.5199999809265137,16388000000.0,1.9500000476837158,51023.0,2288.0,1.600000023841858,36.470001220703125,6.639999866485596,202012,0.30828065246234293,0.3102337879938215,5.680728667305848,6.420000076293945,3.890000104904175,5.0,101.0,227.0,202.0,160.0,535.0
17,DL,64300.0,46445.0,128279.0,419361,-12.449999809265137,119049000000.0,7.599999904632568,308944.0,13475.0,2.0199999809265137,332.8999938964844,1.7699999809265137,202012,0.3112143652291757,0.9703463366784879,1.588909755856479,2.069999933242798,11.84000015258789,6.0,315.0,76.0,138.0,124.0,535.0
634,키움증권,109500.0,48683.0,131097.0,2163921,104.55999755859375,968965000000.0,21.440000534057617,997879.0,28710.0,2.7300000190734863,1203.02001953125,0.0,202012,0.7537169603524229,0.6889002132759564,-76.84210526315789,2.990000009536743,27.6299991607666,135.0,254.0,11.0,146.0,79.0,546.0
106,대상,23850.0,76085.0,34648.0,624572,34.34000015258789,174391000000.0,5.599999904632568,279484.0,8264.0,2.930000066757202,129.52999877929688,8.380000114440918,202012,0.7557752638083468,0.2664447224953079,2.6728678695505996,7.900000095367432,12.020000457763672,137.0,73.0,113.0,227.0,65.0,550.0
168,금호건설,11300.0,104896.0,183169.0,354489,46.400001525878906,81217000000.0,4.440000057220459,88535.0,4140.0,4.420000076293945,252.8800048828125,8.020000457763672,202012,0.8562552095173145,0.21051062799232476,3.5027898326100435,5.610000133514404,6.889999866485596,171.0,50.0,145.0,186.0,22.0,552.0
174,코오롱글로벌,25150.0,51931.0,126052.0,747999,40.459999084472656,176349000000.0,4.489999771118164,234179.0,6340.0,1.590000033378601,407.8900146484375,5.599999904632568,202012,1.1798095416803491,0.14078042172552577,2.533239323126511,5.329999923706055,17.81999969482422,248.0,20.0,107.0,179.0,163.0,554.0
286,POSCO,285000.0,500205.0,482403.0,13205297,-37.88999938964844,2403035000000.0,4.159999847412109,6024774.0,248482.0,2.799999952316284,65.88999938964844,3.759999990463257,202012,0.5314388006265384,0.38894309830707396,3.922378199834847,6.440000057220459,3.609999895095825,52.0,145.0,156.0,203.0,74.0,556.0
619,지투알,6600.0,168879.0,17571.0,83979,15.449999809265137,25274000000.0,6.730000019073486,33527.0,1093.0,4.539999961853027,264.94000244140625,74.72000122070312,202012,0.7683352735739232,0.2699607329842932,2.694977541853818,7.570000171661377,6.269999980926514,142.0,77.0,116.0,223.0,19.0,558.0
602,삼성생명,66500.0,252535.0,100000.0,4487065,42.90999984741211,1790046000000.0,5.179999828338623,2289911.0,133000.0,3.75,671.760009765625,0.0,202012,0.337373358158601,0.38558100970040643,4.389149231073857,7.590000152587891,3.259999990463257,10.0,144.0,181.0,225.0,38.0,560.0
419,삼성중공업,5800.0,3188852.0,630000.0,4577365,0.0,-1054144000000.0,-15.369999885559082,4294195635.0,36540.0,0.0,247.5399932861328,0.0,202012,1.2526997840172787,0.5510688836104513,-74.35897435897436,0.0,-33.060001373291016,266.0,214.0,12.0,68.0,444.0,560.0
316,한국전자홀딩스,1535.0,747479.0,23401.0,46444,0.0,-195000000.0,-0.09000000357627869,10149.0,718.0,0.0,98.66999816894531,0.0,202012,0.6468605141171513,0.25972927241962773,1.6140904311251314,13.460000038146973,-5.360000133514404,87.0,70.0,78.0,325.0,444.0,560.0
1093,현대중공업지주,60900.0,120561.0,81433.0,3472462,0.0,-597108000000.0,-3.1600000858306885,181296.0,48107.0,6.070000171661377,139.32000732421875,0.0,202012,0.7218205523290269,0.22277173396153255,9.076005961251862,0.0,-8.109999656677246,119.0,51.0,327.0,68.0,4.0,565.0
140,KCC,319500.0,68275.0,48084.0,1508429,0.47999998927116394,133845000000.0,2.630000114440918,554023.0,28392.0,1.7799999713897705,135.3699951171875,0.8199999928474426,202012,0.5312868949232585,0.5201143437605814,4.101464717133725,3.319999933242798,12.789999961853027,50.0,205.0,165.0,148.0,142.5,568.0
333,미래에셋증권,9210.0,2793693.0,3331582.0,4253056,53.459999084472656,1117119000000.0,6.639999866485596,1284817.0,58513.0,2.1700000762939453,1301.06005859375,0.0,202012,0.7268566016888959,0.5417009763557229,-39.35897435897436,6.989999771118164,8.930000305175781,122.0,211.0,21.0,216.0,112.5,570.0
227,한솔홀딩스,3630.0,114872.0,42008.0,45189,-15.829999923706055,12456000000.0,3.4700000286102295,23569.0,1525.0,3.299999952316284,19.1200008392334,12.949999809265137,202012,0.2963265306122449,0.40486281507918803,6.875,2.559999942779541,15.199999809265137,4.0,152.0,274.0,141.0,52.0,571.0
307,이수화학,13550.0,391930.0,139797.0,538786,0.0,-32654000000.0,-2.4800000190734863,4294956218.0,3789.0,2.2100000381469727,229.64999389648438,0.0,202012,1.4219750236121314,0.2563423447284285,3.317013463892289,0.0,-31.079999923706055,303.0,68.0,137.0,68.0,107.5,576.0
324,카프로,4405.0,431661.0,20000.0,242474,0.0,-59473000000.0,-23.350000381469727,4294917814.0,1762.0,0.0,152.14999389648438,0.0,202012,1.3761324586066854,0.44076445867520514,-3.422688422688423,0.0,-39.81999969482422,297.0,165.0,49.0,68.0,444.0,579.0
689,롯데하이마트,26350.0,50375.0,118038.0,201496,46.619998931884766,161075000000.0,3.9800000190734863,304881.0,6221.0,4.550000190734863,73.9000015258789,6.989999771118164,202012,0.32389709045763526,0.15729934632719458,1.961295124674358,42.290000915527344,1.4900000095367432,8.0,26.0,90.0,461.0,18.0,585.0
1095,현대건설기계,40500.0,46177.0,98503.0,475576,-41.970001220703125,91569000000.0,3.5,161543.0,7979.0,0.0,111.38999938964844,2.559999942779541,202012,0.596035261740423,0.2469994145199063,4.711493718008376,9.09000015258789,-0.7900000214576721,77.0,61.0,194.0,256.0,444.0,588.0
598,콤텍시스템,907.0,549650.0,60525.0,78108,-42.7599983215332,1744000000.0,0.7300000190734863,3349.0,1098.0,0.0,86.48999786376953,4.260000228881836,202012,0.7113725490196079,0.24910738808019775,10.306818181818182,0.0,-0.1599999964237213,115.0,65.0,341.0,68.0,444.0,589.0
1199,HDC현대산업개,23850.0,447501.0,329536.0,862171,6.210000038146973,585721000000.0,15.960000038146973,622136.0,15719.0,2.509999990463257,122.97000122070312,17.110000610351562,202012,0.5484902145666123,0.4891304347826087,2.539395229982964,8.510000228881836,8.850000381469727,57.0,187.0,108.0,237.5,88.0,589.5
713,대한제강,16500.0,264624.0,24646.0,296743,94.66000366210938,81806000000.0,7.460000038146973,106794.0,4067.0,1.809999942779541,72.30000305175781,48.70000076293945,202012,0.7296365083576546,0.2671156367874893,5.739130434782608,4.429999828338623,10.210000038146973,124.0,74.0,232.0,160.0,139.5,590.0
643,대우건설,6090.0,1667590.0,2078113.0,2141186,53.34000015258789,558257000000.0,6.860000133514404,685110.0,25311.0,0.0,247.6300048828125,5.340000152587891,202012,0.845950826503681,0.30371035308198685,3.5365853658536586,5.539999961853027,11.0600004196167,166.0,98.0,146.0,183.0,444.0,593.0
356,국도화학,58800.0,60917.0,45053.0,364017,9.270000457763672,46017000000.0,4.050000190734863,70649.0,5298.0,1.6299999952316284,68.51000213623047,7.130000114440918,202012,0.6870844482875472,0.32523023313697835,5.517500234587595,4.570000171661377,5.539999961853027,105.0,111.0,218.0,162.0,155.0,596.0
94,SK증권,982.0,1846540.0,236295.0,356608,-42.77000045776367,12250000000.0,1.2000000476837158,27983.0,4641.0,1.0099999904632568,822.97998046875,0.0,202012,0.7683881064162754,0.47600581677169174,-491.0,10.020000457763672,1.9900000095367432,144.0,182.0,1.0,270.0,234.5,597.0
256,티웨이홀딩스,1130.0,127270.0,38736.0,125795,0.0,-177740000000.0,-64.19000244140625,4294900009.0,875.0,0.0,456.2300109863281,0.0,202012,1.4376590330788803,0.43494996150885296,1.2840909090909092,0.0,-71.9800033569336,306.0,160.0,66.0,68.0,444.0,600.0
364,대덕,7890.0,420296.0,16945.0,122101,0.0,-4075000000.0,-121.19999694824219,24404.0,2674.0,3.799999952316284,21.729999542236328,0.0,202012,0.45662364720180565,0.41616118993617807,7.025823686553873,2.5899999141693115,17.8799991607666,26.0,156.0,277.0,142.0,37.0,601.0
727,HDC현대EP,5620.0,90861.0,17200.0,106003,1.5199999809265137,34582000000.0,5.010000228881836,45439.0,1793.0,2.490000009536743,79.30999755859375,8.069999694824219,202012,0.5912055543867031,0.2303467497335847,4.105186267348429,12.239999771118164,4.789999961853027,76.0,56.0,166.0,306.0,89.5,604.0
110,SK네트웍스,5160.0,343485.0,620469.0,764625,13.329999923706055,123949000000.0,1.1699999570846558,945470.0,12806.0,2.319999933242798,290.760009765625,1.0800000429153442,202012,0.5970840083314047,0.12071869736103313,1.308316430020284,35.099998474121094,1.6299999952316284,78.0,15.0,67.0,444.0,101.0,604.0
500,에이엔피,2225.0,385983.0,11168.0,65278,0.0,-11594000000.0,-14.130000114440918,4294962158.0,497.0,0.0,155.3800048828125,0.0,202012,1.3134592680047226,0.5705128205128205,-11.588541666666666,0.0,-50.560001373291016,279.0,220.0,37.0,68.0,444.0,604.0
243,깨끗한나라,4730.0,147186.0,37240.0,142531,911.260009765625,52062000000.0,8.800000190734863,82260.0,1761.0,2.109999895095825,159.69000244140625,5.170000076293945,202012,0.8093771389459274,0.31272727272727274,2.0800351802990327,8.970000267028809,20.209999084472656,158.0,103.0,95.0,252.0,119.5,608.0
522,우신시스템,4920.0,1030379.0,9157.0,89086,0.0,-1762000000.0,-0.7099999785423279,9727.0,901.0,0.0,212.72000122070312,0.0,202012,0.9887459807073955,0.3418328354061002,5.400658616904501,0.0,-11.199999809265137,207.0,120.0,214.0,68.0,444.0,609.0
499,대창단조,8160.0,89615.0,14286.0,68430,2.4800000190734863,19155000000.0,7.239999771118164,24241.0,1166.0,2.200000047683716,25.3700008392334,73.33999633789062,202012,0.5868814729574223,0.37888285276500905,4.900900900900901,6.010000228881836,7.199999809265137,74.0,142.0,200.0,193.0,109.5,609.0
758,SK이노베이션,226500.0,316530.0,462327.0,28094182,0.0,-2568795000000.0,-7.519999980926514,4293765453.0,209435.0,1.3200000524520874,149.0399932861328,0.0,202012,1.3414273023393544,0.5840202769777402,-20.609645131938127,0.0,-13.579999923706055,286.0,224.0,33.0,68.0,191.0,611.0
473,대창,2010.0,1128623.0,45570.0,160870,66.87999725341797,28350000000.0,3.0399999618530273,39738.0,1832.0,0.49000000953674316,180.22999572753906,2.990000009536743,202012,0.8781127129750983,0.16325536062378168,4.446902654867257,7.199999809265137,3.5,181.0,31.0,183.0,218.0,311.0,613.0
549,서원,2060.0,1080527.0,23737.0,83805,1.0800000429153442,8055000000.0,3.380000114440918,10877.0,978.0,0.47999998927116394,114.02999877929688,2.2899999618530273,202012,0.8569051580698835,0.3363265306122449,-79.23076923076923,13.029999732971191,-5.380000114440918,172.0,117.0,10.0,318.0,313.5,617.0
517,두올,4250.0,314562.0,82666.0,106477,-26.579999923706055,20277000000.0,4.340000152587891,38416.0,1405.0,1.8799999952316284,121.20999908447266,6.380000114440918,202012,0.7578459343794579,0.2765846674476116,3.097667638483965,9.970000267028809,3.0,139.0,80.0,130.0,269.0,131.0,618.0
798,호전실업,10200.0,567926.0,5372.0,68503,-92.04000091552734,1538000000.0,0.5299999713897705,7899.0,962.0,1.9600000381469727,153.83999633789062,0.2800000011920929,202012,0.7120915945266685,0.27961292798596454,10.920770877944326,0.0,-14.989999771118164,117.0,85.0,350.0,68.0,127.5,620.0
