date,Code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,eDate,Name,Market,Close,Open,High,Low,Volume,Amount,Marcap,Stocks,Yield,MDD,PBR_rank,PSR_rank,PCR_rank,PER_rank,PEG_rank,DIV_rank,EV_rank,rank_tot
2015-08-01,006650,1529064057.91,493476468.95,1035587588.96,41000000.0,1726962269.43,326285375.14,271184229.54,200789062.35,323715431.25,-113841169.25,-135891412.2,239356131.25,335184592.54,277082766.04,1243987742.7,18.894,15.703,21.495,13.523,17.687,47.652,67.727,24.61681,30845.67199,166666.18762,49802.37404,265686.50299,3000.0,9.24119,1.744186,5.57615,1.032,3.45365,0.6473800000000001,4.67086,0.034190000000000005,3.71135,4.48959,0.72033,2016-08-01,대한유화,KOSPI,237000,237500,238000,233500,33692,7956527000,1540500000000,6500000,1.6122448979591852,-0.21675774134790515,48.0,57.0,13.0,5.0,3.0,44.0,53.0,170.0
2015-08-01,012280,112542860.63,54537236.13,58005624.5,23597333.0,166697452.87,27066332.74,15635929.4,12282589.11,14779758.43,-7325092.96,-3772152.88,7850634.01,18923583.58,16569399.94,101711120.13,16.237,9.38,22.219,11.323,12.2106,94.021,51.541,18.68612,267.92882,1329.46428,322.40134,3636.28967,50.0,17.76126,3.003003,6.21434,1.25238,5.16437,0.45788000000000006,9.72255,0.1277,5.37483,6.13849,0.6101500000000001,2016-08-01,영화금속,KOSPI,2050,2045,2065,2030,813166,1666122125,93174562300,45451006,1.3015873015873023,-0.3805031446540882,69.0,36.0,36.0,10.0,13.0,15.0,135.0,179.0
2015-08-01,008420,104199405.75,19671932.3,84527473.45,10251752.5,115219458.94,7793226.57,1067441.59,5733619.47,5893003.24,3152339.06,-5374647.74,5300072.42,1488845.57,7226050.56,49991603.145,6.764,0.926,6.824,5.289,3.6983,23.273,81.121,4.38052,279.64094,4651.54462,287.41443,5619.50061,50.0,15.84681,1.996008,8.95792,0.5385300000000001,8.71564,0.44577000000000006,9.69068,0.29021,33.57743,6.9182500000000005,0.43388000000000004,2016-08-01,문배철강,KOSPI,2840,2700,2880,2700,569698,1594505955,58229954200,20503505,1.0944123314065501,-0.36574746008708214,2.0,33.0,64.0,21.0,30.0,34.0,148.0,184.0
2015-08-01,090350,572890897.36,301690603.68,271200293.68,10231563.0,461646500.64,118992014.12,30678400.94,32736913.26,28906227.43,-9199770.97,-13841118.41,19101372.54,41633851.94,47654275.55,350461758.18,25.776,6.645,12.776,5.861,7.063,111.243,47.339,5.30424,1599.80021,13253.12143,1412.60076,22559.92074,200.0,12.50864,1.7937219999999998,6.96962,0.8413100000000001,7.8932400000000005,0.49424000000000007,11.944890000000001,0.07541,8.41771,7.35426,0.7591600000000001,2016-08-01,노루페인트,KOSPI,10300,10450,10600,10300,83984,872096150,206000000000,20000000,0.5770308123249303,-0.48675324675324694,32.0,42.0,55.0,11.0,8.0,42.0,88.0,190.0
2015-08-01,001570,165405930.52,107452186.34,57953744.18,19676654.0,158999532.82,22916313.7,6855669.73,14474632.94,7307038.08,-14191693.62,1782821.87,-396570.74,10533248.73,23240533.93,105051930.58,14.413,4.312,28.691,8.89,7.2088,185.41,35.037,2.5172,367.4674,1699.58656,185.67786,4040.30921,60.0,13.94469,3.208556,5.08889,1.10027,10.07121,0.46284000000000003,-185.56761,0.08858,9.97336,4.5202,0.6607000000000001,2016-08-01,금양,KOSPI,4800,4385,4840,4385,1120133,5138941135,188895878400,39353308,2.831858407079646,-0.40000000000000024,56.0,37.0,76.0,2.0,10.0,11.0,134.0,192.0
2015-08-01,004800,14013177864.0,10541064326.0,3472113539.0,175587275.0,12458453530.0,2028658028.0,950168850.0,525890998.0,1334054438.0,-707152144.0,-656460143.0,631810162.0,1520244850.0,770827024.0,11321113347.5,16.283,7.627,16.287,3.8,9.9982,303.592,24.777,5.29932,14029.80575,97937.94317,37988.35758,354765.27357,3500.0,23.63349,2.51829,9.906284,1.41909,3.65857,0.39175499999999996,7.725005,0.251897,7.4469,14.68697,0.9087100000000001,2016-08-01,효성,KOSPI,140000,139500,142000,138000,201065,28130695000,4916443700000,35117455,1.0727969348658983,-0.27739726027397316,82.0,23.0,14.0,28.0,26.0,22.0,13.0,195.0
2016-08-01,004960,1553395800.37,1285281487.06,268114313.31,50850135.0,1772255006.24,131234562.96,69689443.9,26669687.77,73702147.82,-42707433.08,16264024.43,72843755.73,70390377.26,36950476.08,155563039.6,7.405,3.932,10.795,1.73,,479.378,17.26,3.47201,2651.55163,25847.10124,7370.28333,177227.14884,250.0,9.58911,1.572327,5.99649,0.61516,2.15731,0.08972000000000001,2.18273,0.04603,2.21,4.21004,0.08778000000000001,2017-08-01,한신공영,KOSPI,20350,20200,20500,19850,48748,983058050,218206599050,10722683,0.9377880184331794,-0.33878504672897247,14.0,3.0,3.0,7.0,5.0,52.0,150.0,84.0
2016-08-01,010960,245439371.41,97620378.02,147818993.39,12500000.0,274457790.7,31020669.96,22177554.99,16001320.57,16768174.16,-34847339.2,7226500.0,14992194.85,23979789.99,18000055.59,13223100.57,11.303,8.08,11.817,6.666,152.0484,66.04,60.226,115.95622,642.48362,5898.39985,670.72697,10978.31163,130.0,20.23398,3.714286,5.44761,0.59338,5.21822,0.31881000000000004,5.8363700000000005,0.1226,0.5514300000000001,0.7346100000000001,0.04818,2017-08-01,삼호개발,KOSPI,5050,5020,5140,4980,109187,552284405,126250000000,25000000,1.4285714285714266,-0.16850828729281808,11.0,27.0,49.0,3.0,19.0,6.0,180.0,115.0
2016-08-01,102260,872052701.03,431405478.42,440647222.61,45444970.0,852912857.95,155785905.96,65039523.53,52979286.18,78305380.43,-49732325.46,-17773913.28,49163988.19,86189863.09,75885203.15,416090658.55,18.265,7.626,13.345,6.331,8.862,97.903,50.53,10.74654,824.49138,6743.55289,1723.08135,18768.03655,200.0,23.37098,3.225806,7.51979,0.9194,3.59821,0.33035000000000003,5.731,0.03184,4.82761,5.48316,0.48784000000000005,2017-08-01,동성코퍼레이션,KOSPI,6480,6470,6590,6410,169063,1097729660,294483405600,45444970,0.9364161849710975,-0.26657824933687113,56.0,31.0,27.0,19.0,2.0,13.0,103.0,148.0
2016-08-01,028100,298869765.19,149439416.85,149430348.34,5750000.0,323174632.16,21006118.44,12530176.46,11369214.66,51552441.73,-34709692.97,2792701.42,13074914.68,43678949.81,13783540.84,80826334.47,6.5,3.877,7.905,4.073,8.8593,100.006,49.998,15.49572,989.15117,13223.38438,4482.82102,28102.14193,200.0,19.86772,2.083333,9.70529,0.72599,2.1415100000000002,0.34161,8.44365,0.12848,1.85046,5.86397,0.2501,2017-08-01,동아지질,KOSPI,13950,13700,14050,13600,184685,2572175000,160425000000,11500000,1.3543689320388343,-0.25781990521327014,26.0,34.0,2.0,43.0,21.0,32.0,169.0,158.0
2016-08-01,009830,13817913129.3,8349586420.37,5468326708.93,829665480.0,9258832683.95,2047614274.24,779218090.58,770943675.55,1151003611.39,-460096345.42,-318230949.43,536248646.63,1224506078.58,1040513719.84,7715028847.1,22.115,8.416,15.23,5.572,10.042300000000001,152.69,39.574,4.49659,4395.300175,30978.03918,6698.39538,53882.821464,336.97856,7.61836,1.407475,5.4472000000000005,0.7728700000000001,3.5743,0.44433599999999995,7.6718720000000005,0.016729,6.30052,7.41463,0.8332600000000001,2017-08-01,한화케미칼,KOSPI,33350,33600,33900,33250,924452,31014122800,5496392122650,164809359,1.2851637764932546,-0.19652173913043514,34.0,52.0,26.0,2.0,1.0,64.0,27.0,179.0
2016-08-01,096770,32581330983.0,14276285724.0,18305045259.0,468569950.0,39520538747.0,4958790276.0,3228337172.0,1721434289.0,3677753976.0,-2056093585.0,-2018612047.0,3070780020.0,4142697172.0,2590912315.0,14555946810.4,12.547,8.169,10.132,5.384,13.5204,77.991,56.183,12.75856,17834.45913,183524.97324,39244.4498,421714.39661,6400.0,35.68964,4.368601,8.21443,0.7982600000000001,3.73301,0.34739000000000003,4.47088,0.25828,3.51364,5.61808,0.36831,2017-08-01,SK이노베이션,KOSPI,179500,178000,182500,177500,367271,66340189000,16597568738000,92465564,1.196666666666667,-0.12025316455696189,37.0,36.0,28.0,31.0,49.0,4.0,10.0,185.0
2016-08-01,078930,20341172000.0,11420898000.0,8920274000.0,473501000.0,13462426000.0,3189424000.0,1754224000.0,923311000.0,851682000.0,-523589000.0,-336346000.0,-71409000.0,1754224000.0,1838612000.0,12786801240.3,23.691,13.031,12.129,4.691,9.8753,128.033,43.853,7.35804,8507.9331,73559.04327,8993.45476,142158.36325,1600.0,18.81205,2.957486,6.35877,0.7354600000000001,6.01549,0.38056,-71.74559,0.20465000000000003,7.28915,6.95459,0.94981,2017-08-01,GS,KOSPI,76700,75300,77600,74900,222822,17054727600,7126609492600,92915378,1.5879917184264978,-0.11111111111111105,30.0,42.0,59.0,10.0,41.0,18.0,14.0,200.0
2016-08-01,017370,252476645.62,130834935.06,121641710.56,9137614.0,264306663.49,33689472.48,11544516.79,9214580.82,18814102.57,-5290495.99,-1689826.22,7990446.26,18706653.36,12842325.65,102406898.52,12.746,4.368,8.163,3.617,6.2271,107.558,48.179,5.76923,548.21836,7139.54147,1104.40793,15515.08359,30.0,5.40658,0.796813,6.8677,0.52734,3.40907,0.24267000000000002,8.0269,0.28192,5.47436,7.97417,0.38745,2017-08-01,우신시스템,KOSPI,7080,7100,7120,6990,45657,322339610,129663502320,18314054,1.947730398899588,-0.1791767554479422,2.0,17.0,22.0,15.0,55.0,108.0,165.0,219.0
2016-08-01,001390,1263528833.8,753316753.16,510212080.64,60193085.0,808473321.52,223088528.48,72656423.88,28347116.85,75892026.84,-76399675.24,61186415.72,53540229.27,97490164.88,70894053.34,425271658.79,27.594,8.987,6.324,2.356,7.8279,147.648,40.38,7.44175,1117.22893,18865.11952,6601.89692,70329.62163,350.0,30.0192,2.372881,13.20231,0.7818700000000001,2.23421,0.20973000000000003,3.16694,0.34207000000000004,4.3622,5.99869,0.52602,2017-08-01,KG케미칼,KOSPI,16100,15600,16200,15600,114498,1827001250,186389184800,11576968,1.1582733812949675,-0.12121212121212033,36.0,14.0,4.0,80.0,62.0,24.0,102.0,220.0
2016-08-01,032560,371879221.36,148303601.24,223575620.12,7000000.0,225310783.19,40974865.14,20187988.92,24896293.98,42571366.64,-7344371.86,-39358847.55,24675205.64,27632447.92,32781536.99,165160968.29,18.186,8.96,11.192,7.476,6.3682,66.333,60.12,13.17024,1295.109658,12381.81101,2660.710419,14081.923984,65.625,5.06646,0.8493419999999999,5.966634,0.6240300000000001,2.90428,0.5487449999999999,5.010666,0.121039,5.97707,5.03823,0.73304,2017-08-01,황금에스티,KOSPI,9300,9120,9460,9120,101892,953117600,130200000000,14000000,1.4856230031948892,-0.14939024390243927,16.0,66.0,13.0,6.0,18.0,104.0,144.0,223.0
2017-08-01,009580,1102417265.9,539196324.01,563220941.9,155920810.0,607920397.43,94797364.12,44729537.24,36478140.19,105131847.63,-30941683.61,-46269872.23,79162050.92,93856948.24,59756248.55,584968052.73,15.594,7.358,6.652,3.32,3.9458,95.734,51.09,3.88191,585.03322,9029.20703,1685.66094,9747.26205,150.0,25.6377,3.307607,7.7517,0.50226,2.69034,0.46526000000000006,3.57293,0.09802000000000001,6.23255,9.78923,0.9622400000000001,2018-08-01,무림P&P,KOSPI,8310,8060,8350,7750,215257,1779269240,518280772440,62368324,1.7494736842105267,-0.16872427983539062,1.0,55.0,12.0,23.0,13.0,16.0,95.0,120.0
2017-08-01,078930,22003689000.0,12341065000.0,9662624000.0,473501000.0,15580063000.0,3654347000.0,2040801000.0,1091904000.0,1306478000.0,-1418200000.0,334510000.0,188481000.0,2040801000.0,2096717000.0,13966886895.0,23.455,13.099,13.423,5.157,12.185,127.72,43.914,8.00908,10413.82128,81649.74954,13795.93649,164519.84623,1800.0,17.28918,2.893891,5.97283,0.7617900000000001,4.50857,0.37807,31.25171,0.08633,6.84382,6.66131,0.89646,2018-08-01,GS,KOSPI,53500,53900,54000,53200,104668,5590610700,4970972723000,92915378,0.697522816166883,-0.33289473684210635,30.0,40.0,30.0,9.0,11.0,29.0,19.0,149.0
2017-08-01,009460,150932867.6,80692885.24,70239982.36,29833743.0,200923605.56,37073806.03,17510597.56,11823343.78,18315609.07,-8467366.12,-10409506.54,10130816.33,24475022.56,16656652.87,86144386.99,18.452,8.715,18.338,7.79,12.7153,114.882,46.537,8.66278,198.15388,1177.19024,306.9613,3367.38849,20.0,10.09317,1.980198,5.09705,0.8579800000000001,3.29032,0.29994000000000004,5.9486,0.07141,3.51968,5.17177,0.42874,2018-08-01,한창제지,KOSPI,993,978,999,973,377414,372638156,59249813598,59667486,0.9068493150684928,-0.22024291497975734,45.0,27.0,17.0,2.0,8.0,51.5,156.0,150.5
2017-08-01,086790,360089349000.0,335261405000.0,24827944000.0,1480015000.0,39171133000.0,6757209000.0,2718137000.0,2116622000.0,6011925000.0,-10252983000.0,4091844000.0,,3253541000.0,2798665000.0,60785792487.6,17.25,6.939,8.787,0.598,,1350.339,6.895,,6881.14166,80653.52716,20310.34733,132333.53985,1550.0,22.52533,3.11245,7.23717,0.61746,2.45195,0.37632000000000004,,0.25295,18.68296,21.71957,1.5518,2018-08-01,하나금융지주,KOSPI,45000,45050,45350,44750,693387,31222662000,13510892790000,300242062,0.8704061895551258,-0.254954954954955,13.0,39.0,6.0,19.0,54.0,22.0,4.0,153.0
2017-08-01,013700,139937929.64,80831808.24,59106121.39,22576140.0,172176859.86,18852324.46,10091337.76,8436815.27,8151089.13,6319430.06,-9120397.41,6897084.6,10974208.76,10178809.86,64921564.11,10.949,5.861,15.309,5.964,26.1166,136.757,42.237,4.8451900000000006,186.852475,1333.85421,180.524419,3813.248409,20.0,10.5045,1.980198,5.40533,0.7572,5.59481,0.26487,6.61204,0.09909000000000001,5.91583,6.37811,0.37706,2018-08-01,까뮤이앤씨,KOSPI,1215,1200,1230,1200,87085,105561930,54860020200,45152280,0.11516587677725115,-0.9274691358024691,29.0,23.0,37.0,6.0,15.0,51.5,165.0,161.5
2017-08-01,090350,591817508.59,292787685.08,299029823.5,10231563.0,551409798.47,131203755.23,27753419.47,29444478.7,33336696.04,-17234474.11,-26334850.0,21244107.2,40165965.47,44739237.13,285867938.12,23.794,5.033,10.233,5.066,5.737,97.913,50.527,5.48794,1438.90424,14613.10572,1629.11063,26946.50849,250.0,17.3822,2.880184,6.03237,0.59399,5.32806,0.32212,8.3609,0.24872000000000002,7.11717,6.38965,0.5184300000000001,2018-08-01,노루페인트,KOSPI,11050,11000,11050,10850,235237,2570774050,221000000000,20000000,1.2571103526734937,-0.18475991649269297,9.0,34.0,35.0,10.0,53.0,30.0,122.0,171.0
2017-08-01,012800,563388103.5,368898736.26,194489367.24,45571319.5,983291022.24,72014568.68,40620080.63,14271365.31,10763001.93,-3569388.39,-6328996.56,8432627.93,52936579.63,29348416.76,390745932.995,7.324,4.131,8.26,2.527,7.1778,189.676,34.521,3.02837,139.69863,2093.34359,118.08965,10788.48531,25.0,15.10068,2.369668,7.55197,0.5039800000000001,8.93389,0.09779,11.40279,0.11962,7.3814,13.31404,0.39738,2018-08-01,대창,KOSPI,1090,1085,1110,1085,435390,477394125,99343143910,91140499,0.8790322580645163,-0.28268551236749107,2.0,4.0,81.0,21.0,25.0,40.0,117.0,173.0
2017-08-01,000430,1166363519.61,607617597.13,558745922.48,31000000.0,1028166497.79,113741276.72,38152597.08,26231366.02,93341702.62,-33118283.79,-81722495.72,45477856.7,92256889.08,41221525.81,465250072.86,11.063,3.711,4.802,2.137,3.2382,108.747,47.905,3.07101,350.94909,7374.02024,1505.51133,16583.33061,115.0,32.76829,3.074866,10.65682,0.50719,2.48421,0.22553,5.09875,0.51825,5.04298,11.28658,0.4525,2018-08-01,대원강업,KOSPI,4170,4120,4175,4065,22842,94111775,258540000000,62000000,0.9675174013921111,-0.3086080586080583,3.0,15.0,7.0,51.0,84.0,24.0,107.0,184.0
2017-08-01,024110,274069731000.0,254267993000.0,19801738000.0,3289756000.0,16783992000.0,4216850000.0,2028323000.0,1508528000.0,3198475000.0,-7772593000.0,4424042000.0,,2203569000.0,1953626000.0,127456896506.75,25.124,12.085,7.976,0.5680000000000001,,1284.069,7.225,,2282.01445,29937.44213,4861.26527,25509.48103,617.0,27.03751,3.75076,7.20854,0.5494800000000001,3.38389,0.6448600000000001,,0.5510700000000001,57.841120000000004,65.2412,7.59396,2018-08-01,기업은행,KOSPI,15600,15750,15750,15550,945288,14762166350,8735669514000,559978815,1.0000000000000007,-0.13953488372093037,5.0,81.0,18.0,18.0,88.0,9.0,2.0,219.0
2017-08-01,005490,79024959079.53,31560950538.89,47464008540.64,482403125.0,60655099616.77,8355911037.64,4621833654.0,2973469160.76,5607310243.86,-3817874626.49,-1565527906.93,3319729766.08,7919253170.31,4620355565.15,40551799594.04,13.776,7.62,6.481,3.745,6.9146,66.494,60.062,7.0766,32001.45693,546663.6723,64313.72631,695691.03657,8000.0,22.93789,2.406015,10.39015,0.60824,5.16997,0.47794000000000003,8.732520000000001,0.16094,5.12066,8.77677,0.66856,2018-08-01,POSCO,KOSPI,334500,331500,342000,331500,164165,55212705836,29163996307500,87186835,1.0014970059880257,-0.22784810126582256,12.0,58.0,32.0,48.0,34.0,38.0,7.0,222.0
2018-08-01,002870,167283570.85,115054715.47,52228855.39,17479350.0,154107822.16,24776230.95,12159066.47,8661346.45,13997698.26,8591779.21,-2877549.37,13290662.12,19191144.47,8805742.59,12399590.31,16.077,7.89,18.044,5.4,,220.29,31.222,30.29791,249.83538,1894.86748,400.40672,4408.28241,80.0,25.37818,6.130268,5.22344,0.6887,3.2591900000000003,0.29603,3.43257,0.1384,0.6461100000000001,1.40812,0.08046,2019-08-01,신풍제지,KOSPI,1245,1210,1270,1195,68161,84024845,43523581500,34958700,1.073275862068966,-0.3545454545454545,20.0,20.0,13.0,2.0,22.0,1.0,135.0,78.0
2018-08-01,078930,22630978000.0,12105993000.0,10524985000.0,473501000.0,17744385000.0,4093773000.0,2209837000.0,1030460000.0,1269197000.0,-835889000.0,-515034000.0,537889000.0,2209837000.0,2189450000.0,12462589034.3,23.071,12.454,11.136,4.617,9.3676,115.021,46.507,7.67464,9537.44514,89679.54227,13402.26258,187374.30597,1900.0,19.92606,3.682171,5.4102500000000004,0.57538,3.8501000000000003,0.27538,9.08464,0.24123000000000003,5.6396,5.69211,0.7023400000000001,2019-08-01,GS,KOSPI,50200,50000,50800,49750,105654,5317891250,4664351975600,92915378,0.9383177570093442,-0.15384615384615408,8.0,14.0,20.0,3.0,36.0,14.0,13.0,95.0
2018-08-01,009580,1355957771.09,721595900.13,634361870.96,155920810.0,651176103.92,144699260.46,102242203.83,69774869.43,102202342.02,-68699805.41,-29244175.5,78108176.6,151817628.83,103786343.57,706269155.14,22.221,15.701,11.829,5.677,8.5477,113.751,46.783,9.16496,1118.89205,9889.82646,1638.68989,10440.81454,250.0,22.3419,4.125413,5.41607,0.61275,3.69808,0.5804100000000001,4.83883,0.06622,4.65209,6.80503,1.0846,2019-08-01,무림P&P,KOSPI,4300,4310,4380,4245,144759,623184960,268183793200,62368324,0.5174488567990375,-0.6160714285714283,11.0,60.0,17.0,4.0,10.0,11.0,64.0,113.0
2018-08-01,006360,12033275312.73,8408589418.66,3624685894.07,397178985.0,13139372923.26,1627565375.1,1064489177.09,587434395.16,1032946850.4,-234761909.77,-1655622393.69,1019250588.17,1118050177.09,919032005.71,3738190946.18,12.387,8.102,17.335,4.566,32.1661,231.981,30.122,7.8826,7712.81367,45064.36918,13686.55703,174096.83451,1000.0,13.52747,2.285714,5.67238,0.9708300000000001,3.19657,0.2513,3.23952,0.032240000000000005,3.34349,4.06753,0.28450000000000003,2019-08-01,GS건설,KOSPI,33250,33450,34050,33000,317212,10614060550,2657485236000,79924368,0.7339955849889612,-0.39305301645338275,58.0,13.0,12.0,7.0,2.0,39.0,33.0,131.0
2018-08-01,092780,317620788.34,222102797.6,95517990.74,6584230.0,332214344.58,43051188.98,17444629.57,11742226.42,18558775.27,-23409283.46,4416105.28,-6608952.24,31071060.57,19660227.98,184575478.77,12.959,5.251,12.877,3.811,5.7403,232.525,30.073,3.08616,872.65681,7246.27148,1409.33528,25228.03309,120.0,13.50682,2.456499,5.59785,0.6741400000000001,3.46617,0.19363000000000002,-9.73345,0.6199600000000001,5.94043,9.38827,0.55559,2019-08-01,동양피스톤,KOSPI,4500,4450,4615,4450,57048,257585660,59258070000,13168460,1.1138613861386173,-0.42012987012986913,17.0,8.0,14.0,5.0,72.0,34.0,103.0,150.0
2018-08-01,006840,3397931239.43,1924033597.97,1473897641.46,66237805.0,3711183102.75,1045614759.36,269717896.05,206620398.93,317257800.61,-224601812.52,89961082.79,-29421030.85,363855245.05,290882166.39,844000684.52,28.175,7.268,13.824,6.515,13.9594,130.541,43.376,9.74662,8069.87953,64784.96329,23948.39326,280140.85783,750.0,9.15206,1.388889,6.69155,0.8335300000000001,2.2548500000000002,0.19276000000000001,-24.31486,0.10306000000000001,2.31961,2.90152,0.22742,2019-08-01,AK홀딩스,KOSPI,39600,41000,41200,39500,28656,1150352100,524603415600,13247561,0.5136186770428017,-0.4830287206266317,40.0,7.0,3.0,17.0,17.0,69.5,62.0,153.5
2018-08-01,016090,258971501.43,73331983.85,185639517.58,26906155.0,286316281.76,162129608.59,17900257.9,14958873.53,16871328.0,-17741462.96,-2214115.5,12506804.14,22975252.48,17003493.63,57208394.86,56.626,6.252,8.343,5.915,16.187,39.502,71.683,1868.30789,331.02792,4192.18233,373.34901,6335.95066,80.0,23.68216,3.470716,6.96316,0.54983,6.17385,0.3638,8.32835,0.31867,2.49,3.36451,0.19981000000000002,2019-08-01,대현,KOSPI,2455,2455,2520,2450,40777,100907805,108713071050,44282310,0.9552529182879391,-0.34234234234234184,6.0,29.0,39.0,21.0,47.0,17.0,131.0,159.0
2018-08-01,000210,12833716731.57,6783472629.93,6050244101.63,218500000.0,10984485292.3,1420161607.41,845358145.71,678088773.94,1104521754.69,-380818178.01,-525617963.28,955983792.01,975954145.71,956877551.27,3853803246.73,12.929,7.696,12.366,5.169,18.4019,112.119,47.143,7.44917,16745.66519,139638.17584,28614.55323,284572.15783,1700.0,10.18128,1.658537,6.12099,0.73404,3.58209,0.36019,4.13867,0.13244,3.94875,4.02748,0.35084000000000004,2019-08-01,대림산업,KOSPI,100000,105000,105500,99500,264306,26617964400,3480000000000,34800000,1.265822784810126,-0.17695473251028793,30.0,28.0,15.0,11.0,21.0,54.0,31.0,159.0
2018-08-01,019180,212394546.41,172137328.79,40257217.62,9000000.0,372768605.05,50973010.69,11217101.18,4772684.05,15196812.19,-20964941.08,2596004.45,10863880.1,18022424.18,12111178.52,97833426.76,13.674,3.009,12.925,2.276,6.1482,427.594,18.954,2.8122800000000003,279.76794,2229.03126,844.26734,20709.36695,50.0,17.871950000000002,2.096436,8.52492,1.06997,2.82493,0.11517000000000001,3.95163,0.08119000000000001,5.42843,8.07794,0.26245,2019-08-01,티에이치엔,KOSPI,3875,3860,3975,3760,142960,554163425,69750000000,18000000,1.6315789473684188,-0.3119092627599246,66.0,1.0,8.0,26.0,12.0,46.0,124.0,159.0
2018-08-01,066570,44328443000.0,28021536000.0,16306907000.0,904169000.0,61341664000.0,15081044000.0,2703291000.0,1472814000.0,4541566000.0,-4420289000.0,819254000.0,1375077000.0,4703403000.0,2307262000.0,17198274701.4,24.585,4.407,9.027,3.443,11.8592,171.838,36.787,6.5214300000000005,6857.8936,79155.82393,25114.58505,339215.68846,750.0,10.95914,1.203852,9.08442,0.7870600000000001,2.48063,0.18366000000000002,8.19296,0.07884000000000001,3.65656,7.45397,0.28037,2019-08-01,LG전자,KOSPI,64100,64100,65300,64000,676243,43585577600,10489824877400,163647814,0.8512616201859233,-0.26119402985074613,36.0,6.0,5.0,31.0,11.0,74.0,10.0,163.0
2019-08-01,006360,13171205734.34,9028178350.23,4143027384.11,400489020.0,10416589201.82,1397867824.78,767266689.08,447479242.61,759268850.6,-747618076.21,183526299.01,616449501.7,901730689.08,771109731.31,3776599065.35,13.42,7.366,11.786,3.551,15.0094,217.913,31.455,5.21466,5551.66568,50055.67035,9507.40423,130434.33054,1000.0,17.90985,3.220612,5.59292,0.62031,3.26588,0.23805,4.02252,0.03527,4.18817,4.89761,0.36256000000000005,2020-07-31,GS건설,KOSPI,26950,26750,26950,25800,681004,17954426350,2158635817800,80097804,0.8105263157894741,-0.5712250712250708,12.0,8.0,10.0,5.0,1.0,21.0,20.0,57.0
2019-08-01,015890,561358060.15,218157319.3,343200740.85,14614375.0,519562901.25,99731223.74,10773793.03,25552233.45,59780168.63,-27585159.76,-12522067.4,33853793.84,33111108.03,47025159.93,187955286.28,19.195,2.074,8.907,4.629,2.4021,63.566,61.138,2.57058,706.29073,8186.08606,2045.25232,17775.74824,370.0,51.76681,6.47986,8.08449,0.6975300000000001,2.79183,0.32122,4.9299100000000005,0.07853,5.6765,3.99691,0.36175,2020-07-31,태경산업,KOSPI,4905,4905,4945,4865,56995,278877015,143367018750,29228750,0.8743315508021381,-0.45901639344262357,20.0,14.0,5.0,17.0,4.0,2.0,80.0,62.0
2019-08-01,010960,298782147.4,108033669.18,190748478.22,12500000.0,364581695.86,37455374.89,23565982.25,21526295.8,30248227.03,-18347040.74,-5913572.3,28878676.23,25238316.25,24333793.68,22907429.06,10.274000000000001,6.464,11.65,7.479,55.3933,56.637,63.842,87.36425,862.85062,8025.60359,1209.92908,14583.26783,190.0,20.91903,4.2696629999999995,5.15732,0.5544800000000001,3.6779,0.30514,3.85232,0.49929000000000007,0.9076400000000001,0.9413800000000001,0.06283000000000001,2020-07-31,삼호개발,KOSPI,4320,4370,4400,4300,74150,321032170,108000000000,25000000,0.9599999999999971,-0.28235294117647114,6.0,13.0,14.0,1.0,35.0,10.0,96.0,79.0
2019-08-01,090350,627342505.02,304973893.91,322368611.11,10231563.0,647452120.19,147052940.93,29162610.26,18899752.92,59239359.0,-21620903.97,-18482568.86,45897364.05,43908692.26,31023253.5,244000025.51,22.713,4.504,5.998,3.061,4.9119,94.604,51.386,6.27618,923.60048,15753.63466,2894.93204,31639.94202,275.0,29.78703,3.374233,8.824160000000001,0.51734,2.8152600000000003,0.25759000000000004,3.63364,0.34242,5.55699,7.86507,0.37686000000000003,2020-07-31,노루페인트,KOSPI,7350,7400,7440,7300,60929,446709270,147000000000,20000000,1.0560344827586223,-0.46356033452807643,3.0,10.0,6.0,23.0,27.0,19.0,74.0,88.0
2019-08-01,210540,262634138.87,95587851.0,167046287.87,5520854.0,343476252.43,53107933.39,25944220.79,19083323.9,50012431.94,-15998032.56,-18065878.8,38831493.62,36159754.29,26797163.86,107845699.64,15.462,7.553,12.031,7.323,9.5541,57.222,63.604,15.1727,1728.29456,15136.69293,4529.41084,31107.16679,200.0,11.56596,1.980198,5.84391,0.66725,2.22987,0.32468,2.87193,0.2272,2.9824800000000002,4.02452,0.31398000000000004,2020-07-31,디와이파워,KOSPI,11250,11100,11400,11000,84708,948330250,124219215000,11041708,0.9825327510917037,-0.6059574468085105,15.0,15.0,2.0,6.0,16.0,36.0,87.0,90.0
