,code,2nd_code,std_price,name
268,A038680,1,7120,에스넷
269,A038870,1,8080,에코바이오
270,A038880,1,1095,아이에이
271,A038950,1,6730,파인디지털
272,A039010,1,8850,현대에이치티
273,A039020,1,6240,이건홀딩스
274,A039030,1,110200,이오테크닉스
275,A039200,1,29900,오스코텍
276,A039240,1,3965,경남스틸
277,A039290,1,12900,인포뱅크
278,A039310,1,3595,세중
279,A039340,1,7320,한국경제TV
280,A039420,1,4260,케이엘넷
281,A039440,1,16900,에스티아이
282,A039560,1,7600,다산네트웍스
283,A039610,1,5900,화성밸브
284,A039670,1,0,스포츠서울
285,A039740,1,5410,한국정보공학
286,A039830,1,9970,오로라
287,A039840,1,36150,디오
288,A039860,1,7330,나노엔텍
289,A039980,1,1275,리노스
290,A040160,1,7620,누리플렉스
291,A040300,1,3195,YTN
292,A040350,1,1300,큐로컴
293,A040420,1,8140,정상제이엘에스
294,A040610,1,2200,SG&G
295,A040910,1,13450,아이씨디
296,A041020,1,3105,폴라리스오피스
297,A041140,1,16450,넥슨지티
298,A041190,1,10050,우리기술투자
299,A041440,1,5950,현대에버다임
300,A041460,1,8440,한국전자인증
301,A041510,1,77200,에스엠
302,A041520,1,7880,이라이콤
303,A041590,1,1070,젬백스지오
304,A041830,1,24300,인바디
305,A041910,1,9610,에스텍파마
306,A041920,1,5120,메디아나
307,A041930,1,14050,동아화성
308,A041960,1,8150,코미팜
309,A042000,1,26750,카페24
310,A042040,1,1265,케이피엠테크
311,A042110,1,1785,에스씨디
312,A042370,1,9550,비츠로테크
313,A042420,1,61300,네오위즈홀딩스
314,A042500,1,6550,링네트
315,A042510,1,4655,라온시큐어
316,A042520,1,12550,한스바이오메드
317,A042600,1,34100,새로닉스
318,A042940,1,1205,상지카일룸
319,A043090,1,1790,한주케미칼앤홀딩스
320,A043100,1,1105,솔고바이오
321,A043150,1,36300,바텍
322,A043200,1,1070,파루
323,A043220,1,1695,에이치엘비파워
324,A043260,1,1565,성호전자
325,A043340,1,995,에쎈테크
326,A043360,1,3235,디지아이
327,A043370,1,10250,피에이치에이
328,A043590,1,0,크로바하이텍
329,A043610,1,6520,지니뮤직
330,A043650,1,9110,국순당
331,A043710,1,1235,서울리거
332,A043910,1,1770,자연과환경
333,A044060,1,9340,조광ILI
334,A044180,1,1385,KD
335,A044340,1,19300,위닉스
336,A044480,1,4080,블루베리 NFT
337,A044490,1,12500,태웅
338,A044780,1,2225,에이치케이
339,A044960,1,8290,이글벳
340,A045060,1,4295,오공
341,A045100,1,15900,한양이엔지
342,A045300,1,5290,성우테크론
343,A045340,1,9090,토탈소프트
344,A045390,1,5880,대아티아이
345,A045510,1,3050,정원엔시스
346,A045520,1,19200,크린앤사이언스
347,A045660,1,22150,에이텍
348,A045890,1,240,GV
349,A045970,1,10150,코아시아
350,A046070,1,1375,코다코
351,A046110,1,7230,한일네트웍스
352,A046120,1,6340,오르비텍
353,A046140,1,8830,SBS콘텐츠허브
354,A046210,1,4000,파나진
355,A046310,1,4030,백금T&A
356,A046390,1,3245,삼화네트웍스
357,A046440,1,9440,KG모빌리언스
358,A046890,1,15150,서울반도체
359,A046940,1,5290,우원개발
360,A046970,1,1910,우리로
361,A047080,1,6360,한빛소프트
362,A047310,1,8140,파워로직스
363,A047560,1,18600,이스트소프트
364,A047770,1,2645,코데즈컴바인
365,A047820,1,3900,초록뱀미디어
366,A047920,1,15350,에이치엘비제약
367,A048260,1,114500,오스템임플란트
368,A048410,1,20400,현대바이오
369,A048430,1,11300,유라테크
370,A048470,1,6190,대동스틸
371,A048530,1,21250,인트론바이오
372,A048550,1,4200,SM C&C
373,A048770,1,3400,TPC
374,A048830,1,2030,엔피케이
375,A048870,1,4820,시너지이노베이션
376,A048910,1,27850,대원미디어
377,A049070,1,23500,인탑스
378,A049080,1,2070,기가레인
379,A049120,1,2190,파인디앤씨
380,A049180,1,6330,셀루메드
381,A049430,1,11050,코메론
382,A049470,1,1170,SGA
383,A049480,1,3200,오픈베이스
384,A049520,1,2650,유아이엘
385,A049550,1,7350,잉크테크
386,A049630,1,1010,재영솔루텍
387,A049720,1,8600,고려신용정보
388,A049830,1,15900,승일
389,A049950,1,29150,미래컴퍼니
390,A049960,1,20300,쎌바이오텍
391,A050090,1,901,휘닉스소재
392,A050110,1,1825,캠시스
393,A050120,1,4730,ES큐브
394,A050320,1,0,아래스
395,A050540,1,0,한국코퍼레이션
396,A050760,1,3635,에스폴리텍
397,A050860,1,2945,아세아텍
398,A050890,1,6580,쏠리드
399,A050960,1,15200,수산아이앤티
400,A051160,1,17250,지어소프트
401,A051360,1,8890,토비스
402,A051370,1,13800,인터플렉스
403,A051380,1,13350,피씨디렉트
404,A051390,1,4055,YW
405,A051490,1,8880,나라엠앤디
406,A051500,1,30000,CJ프레시웨이
407,A051780,1,624,큐로홀딩스
408,A051980,1,1815,중앙디앤엠
409,A052020,1,8640,에스티큐브
410,A052190,1,0,세영디앤씨
411,A052220,1,5120,iMBC
412,A052260,1,18500,현대바이오랜드
413,A052300,1,1680,초록뱀컴퍼니
414,A052330,1,10650,코텍
415,A052400,1,28300,코나아이
416,A052420,1,2800,오성첨단소재
417,A052460,1,5470,아이크래프트
418,A052600,1,7670,한네트
419,A052670,1,3500,제일바이오
420,A052710,1,27500,아모텍
421,A052770,1,0,아이톡시
422,A052790,1,15500,액토즈소프트
423,A052860,1,3875,아이앤씨
424,A052900,1,1650,KMH하이텍
425,A053030,1,14800,바이넥스
426,A053050,1,2625,지에스이
427,A053060,1,1410,세동
428,A053080,1,15700,원방테크
429,A053110,1,0,소리바다
430,A053160,1,12650,프리엠스
431,A053260,1,5320,금강철강
432,A053270,1,3465,구영테크
433,A053280,1,9350,예스24
434,A053290,1,13900,NE능률
435,A053300,1,6500,한국정보인증
436,A053350,1,5610,이니텍
437,A053450,1,8090,세코닉스
438,A053580,1,27450,웹케시
439,A053590,1,1110,한국테크놀로지
440,A053610,1,25950,프로텍
441,A053620,1,9120,태양
442,A053660,1,400,현진소재
443,A053700,1,6240,삼보모터스
444,A053800,1,74500,안랩
445,A053950,1,5260,경남제약
446,A053980,1,8850,오상자이엘
447,A054040,1,4690,한국컴퓨터
448,A054050,1,11200,농우바이오
449,A054090,1,3580,삼진엘앤디
450,A054180,1,955,메디콕스
451,A054210,1,13350,이랜텍
452,A054220,1,0,비츠로시스
453,A054300,1,961,팬스타엔터프라이즈
454,A054410,1,6840,케이피티유
455,A054450,1,16700,텔레칩스
456,A054540,1,4715,삼영엠텍
457,A054620,1,17900,APS홀딩스
458,A054630,1,814,에이디칩스
459,A054670,1,11850,대한뉴팜
460,A054780,1,13900,키이스트
461,A054800,1,13000,아이디스홀딩스
462,A054920,1,9230,한컴위드
463,A054930,1,18550,유신
464,A054940,1,1405,엑사이엔씨
465,A054950,1,14850,제이브이엠
466,A056000,1,2860,COWON
467,A056080,1,3160,유진로봇
468,A056090,1,4810,유앤아이
469,A056190,1,37200,에스에프에이
470,A056360,1,7780,코위버
471,A056700,1,3195,신화인터텍
472,A056730,1,0,CNT85
473,A057030,1,6340,YBM넷
474,A057540,1,2030,옴니시스템
475,A057680,1,3900,티사이언티픽
476,A057880,1,1005,피에이치씨
477,A058110,1,9000,멕아이씨에스
478,A058220,1,275,아리온
479,A058400,1,1420,KNN
480,A058420,1,0,제이웨이
481,A058450,1,685,일야
482,A058470,1,210000,리노공업
483,A058530,1,0,슈펙스비앤피
484,A058610,1,10500,에스피지
485,A058630,1,13600,엠게임
486,A058820,1,3530,CMG제약
487,A058970,1,39700,엠로
488,A059090,1,13300,미코
489,A059100,1,8660,아이컴포넌트
490,A059120,1,10900,아진엑스텍
491,A059210,1,2925,메타바이오메드
492,A059270,1,7340,해성티피씨
493,A060150,1,11600,인선이엔티
494,A060230,1,1430,얍엑스
495,A060240,1,9650,룽투코리아
